freshness_score,weight,price,fruit_name_Banana,fruit_name_Grapes,fruit_name_Mango,fruit_name_Orange,season_Spring,season_Summer,season_Winter,origin_Local
10.0,0.074,3.43,False,True,False,False,False,False,False,True
9.0,0.098,3.0,False,True,False,False,False,True,False,True
10.0,0.233,1.61,True,False,False,False,True,False,False,True
5.0,0.207,1.7,False,False,False,False,False,False,False,False
1.0,0.212,2.38,True,False,False,False,True,False,False,True
9.0,0.284,3.57,False,False,True,False,False,True,False,True
5.0,0.098,2.5,False,True,False,False,False,True,False,True
6.0,0.249,0.99,True,False,False,False,True,False,False,True
4.0,0.297,2.62,False,False,False,False,False,False,True,True
6.0,0.132,1.23,True,False,False,False,False,True,False,True
8.0,0.2175,1.1,False,False,False,True,False,False,True,True
6.0,0.174,2.22,False,False,False,False,False,True,False,False
5.0,0.393,3.52,False,False,True,False,False,False,True,True
2.0,0.128,2.29,False,True,False,False,False,False,False,False
2.0,0.216,1.27,True,False,False,False,False,False,True,False
7.0,0.172,2.98,False,False,False,False,True,False,False,False
10.0,0.381,2.39,False,False,False,True,False,False,True,True
10.0,0.256,2.98,False,False,False,False,False,False,True,True
10.0,0.245,1.27,False,False,False,True,False,False,True,False
6.0,0.426,5.03,False,False,True,False,False,True,False,True
